StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,A_.0,E.1,E.2,A.1_1,A.1_2,A.1_3,A.1_4,A.1_5,A.1_6,A.1_7,A.1_8,A.1_9,A.1_10,A.1_11,A.1_12,A.1_13,A.2_1,A.2.1a,A.2.1b,A.3_1,A.3_1_TEXT,A.3_1_Text_Freq,A.3_2,A.3_2_TEXT,A.3_2_TEXT_Freq,A.3_3,A.3_3_TEXT,A.3_3_TEXT_Freq,A.4,A.5,A.5_Descript_Code,A.6,A.6_a,A.7_1,A.8,A.8_1a,B.2,B.3,B.4,B.4_1,B.5,B.5_A,B.5_B,B.5_C,B.6,B.6_A,B.7,B.8_1,B.8_2,B.8_3,B.8_4,B.8_5,B.8_6,B.9__1,B.9__1_TEXT,B.9_1_TEXT_Category,B.9__2,B.9__2_TEXT,B.9_2_TEXT_Category,B.9__3,B.9__3_TEXT,B.9_3_TEXT_Category,B.10_1,B.10_2,B.10_3,B.10_4,B.10_5,B.10_6,B.10_7,B.10_8,B.10_9,B.10_10,B.11__1,B.11__1_TEXT,B.11_1_Category,B.11__2,B.11__2_TEXT,B.11_2_Category,B.11__3,B.11__3_TEXT,B.11_3_Category,B.12,B.12_A,B.12_B,C.1,C.3,C.4,C.4_16_TEXT,C.5,C.6,C.6_14_TEXT,C.7,C.8,C.8_11_TEXT,C.9,C.10,C.10_1,C.10_1_Classes,C.11,C.11_1,C.11_2,C.11_3,C.11_4,C.11_5,C.11_5_TEXT,D,filter_$,C.10_1_Classfix
2/19/2024 6:16:15,2/19/2024 6:21:03,100,288,1,2/19/2024 6:21:04,R_6HZeFJCrAV0EqBJ,37.7403,-86.7435,EN,1,82,1,5,1,3,7,7,3,5,4,3,4,1,4,4, , , , , , ,-99, , ,-99, , ,2, , , , ,5, , ,1,1, , , , , , , , ,3,6,2,6,3,4,2, , , , , , , , , ,2,4,3,3,2,4,4,1,3,2,-99, , ,-99, , ,-99, , , , , ,2,12,12, ,11,9, ,13,6, ,6,9,9,2,25, , , , , , ,26,1,2
2/23/2024 8:22:46,2/23/2024 8:27:47,100,300,1,2/23/2024 8:27:48,R_1q2F5dAcaXd97K5,37.751,-97.822,EN,1,99,1,6,6,5,4,6,7,6,4,6,5,6,4,6, , , , , , ,-99, , ,-99, , ,2, , , , ,4, , ,2,-99, , , , , , , , ,3,6,3,3,6,4,3, , , , , , , , , ,3,4,2,2,3,4,1,3,1,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,10,12, ,12,4, ,4,9,9,2,26,1, , , , , ,26,1,2
2/21/2024 6:50:48,2/21/2024 7:04:19,100,811,1,2/21/2024 7:04:20,R_3R4JWgK6La4fISa,37.1835,-121.7714,EN,1,65,1,4,5,4,3,5,3,5,7,6,5,4,7,5,The intensity of digital constructing is gradually increasing and the corresponding demand for talents is also increasing,12,2, , , ,-99, , ,-99, , ,2, , , , ,3, , ,1,1, , , , , , , , ,1,4,6,5,6,3,5, , , , , , , , , ,4,4,4,4,4,4,4,4,3,4,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,10,8, ,12,4, ,4,8 years,8,2,26, ,1, ,1, , ,26,1,2
2/23/2024 16:31:07,2/23/2024 16:52:03,100,1255,1,2/23/2024 16:52:04,R_6KtXweA8Xva4gVj,40.5366,-85.6579,EN,1,67,1,4,5,4,6,6,3,5,7,6,5,6,4,3,Health care difficult to find doctors taking new patients as many are leaving to bigger cities and replaced with nurse practitioner Insurance needs as stated assistance seems to be decreasing due to making too much income,8,1, ,Internet service rates a 6 as there are very few providers who keep raising their prices and assistance for services will expire in April,0,-99, , ,-99, , ,1,Had to take employers insurance as I was told I made too much money to continue getting HiP and now I can't afford prescriptions as they aren't covered by employer,8,Was turned down for insurance so quit buying my prescriptions,4,3,Has not impacted me,8,3,-99, , , , , , , , ,3,5,2,4,6,6,2, , , , , , , , , ,4,4,4,4,2,2,3,4,4,4,-99, , ,-99, , ,-99, , ,Has not impacted my expectations of a public library, , ,2,13,12, ,16,12, ,12,4, ,4,8 years,8,2,26,1,1, , , , ,26,1,2
2/22/2024 1:24:17,2/22/2024 1:26:24,100,126,1,2/22/2024 1:26:25,R_7hYJrrSMkYPw4UN,34.0544,-118.2441,EN,1,64,1,5,5,4,5,5,4,5,5,5,5,5,5,5, , , ,4, , ,5, , ,4, , ,1, , , , ,5, , ,1,1, , , , , , , , ,1,5,5,5,5,5,5, , , , , , , , , ,3,3,3,2,3,2,3,3,3,2,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,16,11, ,12,4, ,5,8 years,8,2,26,1,1, , , , ,26,1,2
3/4/2024 7:19:24,3/4/2024 7:28:12,100,528,1,3/4/2024 7:28:13,R_3MsPdMFZmo0zAfG,41.4934,-87.3548,EN,1,4,1,5,4,5,6,4,4,5,5,5,6,4,5,6, , , , , , ,-99, , ,-99, , ,2, , , , ,5, , ,1,1, , , , , , , , ,1,6,4,7,5,5,6, , , , , , , , , ,3,2,3,4,3,4,3,4,4,4,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,16,11, ,12,4, ,5,8 years,8,2,26,1,1,1, , , ,26,1,2
2/14/2024 23:24:21,2/14/2024 23:25:58,100,97,1,2/14/2024 23:25:59,R_3Hnsfx1BMl93Jnt,39.0005,-76.9712,EN,1,69,1,3,3,1,3,2,2,4,4,3,3,2,2,4, , , , , , ,-99, , ,-99, , ,2, , , , ,1, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,2,1,1,1,2,2,1,1,2,-99, , ,-99, , ,-99, , , , , ,1,13,12, ,11,9, ,12,5, ,7,8  years,8,2,26, ,1,1,1, , ,26,1,2
2/14/2024 23:52:03,2/14/2024 23:53:42,100,99,1,2/14/2024 23:53:43,R_70ZufzJcQIRPLXP,34.2666,-118.7643,EN,1,66,1,7,7,4,4,6,6,6,5,5,5,6,5,7, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,7,6,7,6,4,6,1, , ,1, , ,1, , ,3,4,3,4,4,4,3,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,13,13, ,17,11, ,12,7, ,5,8  years,8,2,26,1,1,1,1, , ,26,1,2
2/14/2024 23:58:55,2/15/2024 0:00:34,100,98,1,2/15/2024 0:00:34,R_67MvOb6rc4XerV7,33.8303,-118.3795,EN,1,71,1,5,7,6,6,6,6,5,4,7,7,4,5,4, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,7,7,6,7,7,6, , , , , , , , , ,4,4,4,4,3,3,3,4,4,4,1, , ,1, , ,1, , , , , ,1,12,13, ,14,10, ,12,5, ,5,8  years,8,2,26,1,1,1, , , ,26,1,2
2/13/2024 20:57:54,2/13/2024 20:59:57,100,123,1,2/13/2024 20:59:57,R_7jTZBTdCDEKobjl,39.3888,-76.4988,EN,1,92,1,5,5,6,7,4,4,6,6,6,5,5,5,7, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,5,6,6,7,5,4, , , , , , , , , ,3,3,3,2,3,3,3,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,14,9, ,12,6, ,5,8   years,8,2,26,1,1,1,1, , ,26,1,2
2/21/2024 0:45:39,2/21/2024 1:01:36,100,957,1,2/21/2024 1:01:37,R_6KBzx9euIUvFcaJ,34.0544,-118.2441,EN,1,68,1,6,5,3,5,5,6,4,7,5,6,4,5,6,Medical and health careI think it's so important,8,4,5,secure,0,6,landscaping, ,5,neatness, ,1,"Our neighborhood is quite safe, but the degree of cleanliness is not high.", , , ,5,"Still have an impact, dare not go out, buy food and daily necessities is very inconvenient.",5,1,2, , , , , , ,It's inconvenient because we have a baby at home,3,1,6,7,4,6,4,6, , , , , , , , , ,4,4,3,4,3,3,3,4,4,2,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,14,9, ,12,4, ,5,8,8,2,26,1,1, , , , ,26,1,2
2/14/2024 3:04:13,2/14/2024 3:07:39,100,205,1,2/14/2024 3:07:39,R_1GWicY2way9uwGe,38.2027,-83.4435,EN,1,62,1,6,4,1,6,5,5,6,4,1,5,2,3,4, , , ,2, , ,5, , ,4, , ,1, , , , ,2, , ,2,-99, , , , , , , , ,1,2,5,2,7,6,7,4, , ,3, , ,5, , ,3,1,3,2,2,3,2,1,3,4,1, , ,3, , ,4, , , , , ,2,15,15, ,14,10, ,15,8, ,5,8,8,2,25, , , , , , ,26,1,2
2/14/2024 3:45:39,2/14/2024 3:48:59,100,199,1,2/14/2024 3:48:59,R_5C208go9SWH7C6Z,38.0936,-84.5009,EN,1,71,1,3,3,4,5,6,4,1,2,3,6,5,4,2, , , ,3, , ,4, , ,1, , ,1, , , , ,1, , ,2,-99, , , , , , , , ,1,3,3,6,6,5,4,2, , ,4, , ,4, , ,1,2,3,3,2,3,3,1,3,1,2, , ,1, , ,4, , , , , ,2,12,14, ,13,11, ,13,10, ,7,8,8,2,26,1, , , , , ,26,1,2
2/14/2024 4:15:14,2/14/2024 4:18:55,100,220,1,2/14/2024 4:18:55,R_6OTrddVjiKK6M8j,38.3048,-85.5865,EN,1,98,1,7,1,4,5,3,2,7,5,6,2,5,5,1, , , ,2, , ,2, , ,2, , ,1, , , , ,5, , ,1,1, , , , , , , , ,1,2,4,3,6,6,6,5, , ,7, , ,2, , ,3,2,1,3,3,2,1,2,2,3,1, , ,1, , ,3, , , , , ,1,12,13, ,11,12, ,15,5, ,8,8,8,2,26, , , ,1, , ,26,1,2
2/19/2024 4:49:02,2/19/2024 4:52:34,100,212,1,2/19/2024 4:52:35,R_7NtchSnRAK8rwQz,38.9924,-84.6462,EN,1,97,1,3,5,3,2,4,7,6,1,4,5,6,6,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,2, , , , , , , , ,1,6,2,3,4,5,4, , , , , , , , , ,3,2,4,3,3,1,3,3,2,2,-99, , ,-99, , ,-99, , , , , ,2,11,12, ,17,9, ,14,7, ,7,8,8,2,25, , , , , , ,26,1,2
2/19/2024 5:02:02,2/19/2024 5:06:10,100,247,1,2/19/2024 5:06:11,R_6dEKPKMBNRnGo17,38.2406,-85.8156,EN,1,94,1,2,2,2,1,3,2,4,6,4,5,2,5,5, , , , , , ,-99, , ,-99, , ,1, , , , ,5, , ,2,-99, , , , , , , , ,1,5,2,5,5,3,3, , , , , , , , , ,1,3,2,4,3,3,3,3,1,2,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,12,9, ,14,5, ,5,8,8,2,25, , , , , , ,26,1,2
2/19/2024 5:29:01,2/19/2024 5:32:09,100,187,1,2/19/2024 5:32:09,R_3YbvJ2KLZmV4wRL,37.9824,-84.4797,EN,1,77,1,2,7,1,3,5,3,2,3,2,6,6,2,7, , , , , , ,-99, , ,-99, , ,2, , , , ,4, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,2,2,3,3,3,3,3,2,1,-99, , ,-99, , ,-99, , , , , ,2,13,13, ,11,12, ,14,4, ,5,8,8,2,25, , , , , , ,26,1,2
2/19/2024 5:34:11,2/19/2024 5:37:18,100,187,1,2/19/2024 5:37:19,R_5wWZU0DHePkhq37,38.0858,-85.651,EN,1,93,1,6,2,3,7,7,3,3,4,2,2,4,6,5, , , , , , ,-99, , ,-99, , ,2, , , , ,3, , ,1,1, , , , , , , , ,3,5,2,6,5,4,5, , , , , , , , , ,3,1,4,3,3,4,3,3,2,1,-99, , ,-99, , ,-99, , , , , ,1,14,14, ,16,8, ,14,8, ,7,8,8,2,25, , , , , , ,26,1,2
2/19/2024 5:38:19,2/19/2024 5:42:48,100,269,1,2/19/2024 5:42:48,R_6pLWMOVpqPM7pN9,37.7538,-87.0779,EN,1,83,1,1,1,6,7,2,3,7,4,3,3,5,2,4, , , , , , ,-99, , ,-99, , ,2, , , , ,3, , ,1,1, , , , , , , , ,1,6,2,5,3,6,5, , , , , , , , , ,2,2,2,2,3,2,1,2,1,1,-99, , ,-99, , ,-99, , , , , ,1,13,14, ,11,11, ,15,8, ,5,8,8,2,25, , , , , , ,26,1,2
2/19/2024 5:50:53,2/19/2024 5:55:36,100,283,1,2/19/2024 5:55:37,R_38ImpBzTJXoY60n,38.3955,-84.2906,EN,1,68,1,6,4,1,3,6,2,7,5,3,2,6,5,1, , , , , , ,-99, , ,-99, , ,2, , , , ,2, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,3,3,2,3,3,1,3,2,3,1,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,9,12, ,13,10, ,4,8,8,2,26,1,1, , , , ,26,1,2
2/19/2024 6:07:43,2/19/2024 6:10:49,100,185,1,2/19/2024 6:10:50,R_6CHgcLVBGel6Qjr,37.737,-85.2108,EN,1,62,1,4,4,2,3,2,2,6,1,4,3,6,5,4, , , , , , ,-99, , ,-99, , ,2, , , , ,3, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,1,4,1,3,3,3,3,3,1,2,-99, , ,-99, , ,-99, , , , , ,2,13,13, ,10,12, ,15,6, ,5,8,8,2,25, , , , , , ,26,1,2
2/19/2024 6:26:56,2/19/2024 6:33:03,100,367,1,2/19/2024 6:33:04,R_5nTIQmi4PMCMOPH,38.0012,-84.5325,EN,1,81,1,1,4,2,2,7,3,2,3,1,5,3,2,6, , , , , , ,-99, , ,-99, , ,1, , , , ,5, , ,2,-99, , , , , , , , ,3,6,2,6,4,4,4, , , , , , , , , ,3,1,3,2,3,2,2,3,3,2,-99, , ,-99, , ,-99, , , , , ,1,16,12, ,13,10, ,16,6, ,6,8,8,2,26,1,1, , , , ,26,1,2
2/19/2024 6:49:15,2/19/2024 7:03:54,100,879,1,2/19/2024 7:03:55,R_6E0jeYx47wQHnk9,38.1866,-85.6529,EN,1,65,1,4,2,7,6,3,6,2,4,5,4,2,5,3, , , , , , ,-99, , ,-99, , ,1, , , , ,6, , ,2,-99, , , , , , , , ,1,6,4,4,2,6,4, , , , , , , , , ,1,4,4,2,2,3,3,4,2,3,-99, , ,-99, , ,-99, , , , , ,2,11,12, ,17,10, ,13,5, ,8,8,8,2,25, , , , , , ,26,1,2
2/19/2024 6:49:15,2/19/2024 7:06:25,100,1030,1,2/19/2024 7:06:26,R_6agQDKwYnlllR3H,37.2983,-83.1912,EN,1,95,1,1,5,4,4,7,3,6,6,4,4,5,5,1, , , , , , ,-99, , ,-99, , ,2, , , , ,3, , ,1,1, , , , , , , , ,1,6,5,1,6,6,4,1,NA, ,1,NA, ,1,NA, ,2,4,4,3,2,2,3,1,2,2,-99, , ,-99, , ,-99, , , , , ,1,10,12, ,9,8, ,15,8, ,4,8,8,2,26,1, , , , , ,26,1,2
2/23/2024 8:22:49,2/23/2024 8:27:32,100,282,1,2/23/2024 8:27:32,R_7Kqk8gpd2SWXTQ5,38.4667,-83.2653,EN,1,68,1,4,6,5,6,6,6,4,4,7,6,5,4,5, , , , , , ,-99, , ,-99, , ,1, , , , ,3, , ,1,1, , , , , , , , ,1,6,4,4,5,5,3, , , , , , , , , ,3,2,3,3,3,3,2,2,4,2,-99, , ,-99, , ,-99, , , , , ,2,14,13, ,13,9, ,12,4, ,6,8,8,2,26,1, , ,1, , ,26,1,2
2/25/2024 10:26:51,2/25/2024 10:32:59,100,368,1,2/25/2024 10:33:00,R_3JntAkJtwphe3qF,40.759,-111.8876,EN,1,71,1,6,3,4,3,5,5,4,3,4,3,5,2,4, , , ,6, , ,7, , ,5, , ,1, , , , ,6, , ,1,1, , , , , , , , ,1,7,5,6,6,7,6,6, , ,7, , ,5, , ,3,4,4,4,3,3,4,4,3,4,4, , ,4, , ,3, , , , , ,1,11,12, ,16,11, ,12,6, ,5,8,8,2,26,1,1, ,1, , ,26,1,2
2/14/2024 3:13:07,2/14/2024 3:27:21,100,854,1,2/14/2024 3:27:22,R_3LtXJzpWqcUsNBf,38.3574,-85.613,EN,1,85,1,5,7,2,5,1,2,6,3,4,6,3,3,2, , , ,4, , ,1, , ,2, , ,1, , , , ,4, , ,2,-99, , , , , , , , ,1,2,7,5,5,6,5,3, , ,5, , ,3, , ,1,1,4,2,2,3,2,3,3,3,3, , ,4, , ,3, , , , , ,1,13,16, ,12,10, ,12,4, ,4,74, , ,25, , , , , , ,26,1, 
2/13/2024 21:30:56,2/13/2024 21:32:45,100,108,1,2/13/2024 21:32:45,R_1fV4BCgpTGUpvgr,34.0284,-117.2872,EN,1,68,1,5,7,7,6,6,4,6,4,6,5,5,7,7, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,3,5,3,7,7,2,1, , ,1, , ,1, , ,4,3,3,3,3,3,3,3,4,4,-99, , ,-99, , ,-99, , , , , ,1,11,13, ,17,12, ,12,6, ,5,7 years,7,2,26,1,1,1,1, , ,26,1,2
2/13/2024 21:57:43,2/13/2024 21:59:36,100,113,1,2/13/2024 21:59:37,R_32fmPmiL0e7uD6N,37.751,-97.822,EN,1,93,1,4,4,5,5,5,6,6,4,5,6,6,5,5, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,6,7,7,6,5,3, , , , , , , , , ,3,3,3,4,3,4,4,4,4,3,-99, , ,-99, , ,-99, , , , , ,1,13,13, ,17,11, ,12,4, ,7,7 years,7,2,26,1,1,1,1, , ,26,1,2
3/4/2024 7:39:55,3/4/2024 7:45:56,100,361,1,3/4/2024 7:45:57,R_6gb1aG1WrYGYYmZ,40.5366,-85.6579,EN,1,62,1,5,3,4,5,5,4,5,6,5,4,3,4,5, , , , , , ,-99, , ,-99, , ,2, , , , ,4, , ,1,2, , , , , , , , ,1,4,5,4,5,5,5, , , , , , , , , ,3,3,2,4,3,4,3,3,4,4,-99, , ,-99, , ,-99, , , , , ,2,11,13, ,17,11, ,12,4, ,5,7 years,7,2,26,1,1, , , , ,26,1,2
2/24/2024 18:44:17,2/24/2024 19:06:05,100,1308,1,2/24/2024 19:06:05,R_6kkeyOFAwTtj8lB,39.8335,-84.8983,EN,1,99,1,7,7,6,7,7,5,7,7,6,7,6,5,6,Financial struggles,2, ,6,Affordable and free indoor community activities for teens,5,7,"Trades programs for pre-teens and teenagers. Things like construction, plumbing, landscaping, self sufficiency skills. Apprenticeship programs.",1,5,Family programs that promote team building skills,6,2, , , , ,3,Most of the community programs and businesses that families and friends could go to together were shut down and closed permanently. Things have been slow to return,5,3,-99, , , , , , , , ,3,4,4,6,7,7,7, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,During the pandemic yes their services were severely impacted. Since returning to regular operations the programming has consistently been improving and I'm proud of all the work they have done., , ,1,13,13, ,12,9, ,16,8, ,5,7 1/2 years,7,2,26,1,1,1, , , ,26,1,2
2/13/2024 22:31:29,2/13/2024 22:34:57,100,207,1,2/13/2024 22:34:57,R_67Ir5eFK8yXI6VN,29.0039,-82.1887,EN,1,67,1,6,4,6,5,6,5,6,6,5,4,6,4,4, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,5,6,7,7,6,6, , , , , , , , , ,3,3,4,3,4,4,3,3,4,4,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,17,8, ,12,6, ,5,7   years,7,2,26,1,1,1, , , ,26,1,2
2/19/2024 5:02:04,2/19/2024 5:06:05,100,240,1,2/19/2024 5:06:05,R_5k56ilmdLPMwETr,38.1608,-85.7807,EN,1,59,1,6,5,4,6,4,6,6,5,3,3,7,2,7, , , , , , ,-99, , ,-99, , ,1, , , , ,3, , ,1,1, , , , , , , , ,1,2,4,6,4,3,1,1,NA, ,1,NA, ,1,NA, ,2,3,2,4,3,3,2,2,2,3,-99, , ,-99, , ,-99, , , , , ,1,11,13, ,10,10, ,12,5, ,5,7,7,2,26,1, , , , , ,26,1,2
2/19/2024 5:07:17,2/19/2024 5:11:19,100,241,1,2/19/2024 5:11:19,R_6QRSGdhdjRBBNJN,37.019,-86.4537,EN,1,82,1,2,3,5,5,1,7,5,1,3,5,3,4,1, , , , , , ,-99, , ,-99, , ,1, , , , ,6, , ,2,-99, , , , , , , , ,1,5,2,5,4,5,3, , , , , , , , , ,3,1,1,2,3,1,3,3,2,1,-99, , ,-99, , ,-99, , , , , ,1,11,13, ,12,11, ,13,4, ,6,7,7,2,26,1, ,1, , , ,26,1,2
2/19/2024 5:29:00,2/19/2024 5:32:12,100,192,1,2/19/2024 5:32:13,R_7U1Wivre59q9Rdf,38.0052,-84.423,EN,1,91,1,3,5,4,4,5,2,6,6,6,5,6,2,1, , , , , , ,-99, , ,-99, , ,2, , , , ,5, , ,1,2, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,2,2,3,2,2,4,3,3,4,2,-99, , ,-99, , ,-99, , , , , ,1,15,13, ,10,11, ,16,5, ,5,7,7,2,25, , , , , , ,26,1,2
2/19/2024 5:38:20,2/19/2024 5:41:56,100,216,1,2/19/2024 5:41:57,R_63xbuz1TMu3yINj,37.4868,-83.2913,EN,1,67,1,6,3,3,2,5,7,5,6,5,6,7,6,5, , , , , , ,-99, , ,-99, , ,2, , , , ,5, , ,1,1, , , , , , , , ,1,6,2,4,6,5,3, , , , , , , , , ,2,2,2,1,1,1,3,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,14,14, ,11,10, ,13,7, ,7,7,7,2,26,1, ,1, , , ,26,1,2
2/19/2024 6:07:40,2/19/2024 6:11:12,100,212,1,2/19/2024 6:11:13,R_3fPoJdFIIZmCH5f,38.0896,-85.8491,EN,1,69,1,3,7,5,2,3,2,4,6,3,3,3,4,5, , , , , , ,-99, , ,-99, , ,2, , , , ,2, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,3,4,3,1,2,4,2,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,13,12, ,15,7, ,9,7,7,2,26,1,1, , , , ,26,1,2
2/19/2024 6:33:47,2/19/2024 6:40:01,100,373,1,2/19/2024 6:40:01,R_7r0a0lQuB7lvdIU,37.5783,-84.2741,EN,1,92,1,5,4,7,4,6,6,4,2,3,6,6,6,2, , , , , , ,-99, , ,-99, , ,2, , , , ,2, , ,1,2, , , , , , , , ,1,6,2,6,4,4,3, , , , , , , , , ,2,4,2,3,3,2,3,1,2,4,-99, , ,-99, , ,-99, , , , , ,1,13,12, ,10,12, ,12,8, ,6,7,7,2,25, , , , , , ,26,1,2
2/21/2024 1:55:31,2/21/2024 2:10:00,100,868,1,2/21/2024 2:10:01,R_1S76ImN1GteJCRX,34.0544,-118.2441,EN,1,65,1,7,6,5,5,6,6,6,6,6,6,7,6,6, , , ,5, , ,4, , ,5, , ,1,Shopping and accommodation needs,15,Find ways from multiple sources and go shopping in farther places, ,4,"Influence,", ,1,1,In terms of work and life, ,I feel very good, , , , , ,1,7,7,7,7,6,7, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,No effect, , ,1,11,12, ,16,11, ,12,4, ,5,6years,6,2,26,1,1, , , , ,26,1,2
2/25/2024 6:57:32,2/25/2024 7:10:46,100,794,1,2/25/2024 7:10:47,R_6OOyRwsJYv2MVqh,40.5743,-85.6741,EN,1,67,1,6,5,6,6,5,5,6,7,7,7,6,6,6,Mental health,9, , ,Half way houses to help and educate those returning to society,3,-99,Getting and helping young people to stay in school and offer jobs or something to transition to being adults.  Instead of here's a diploma good luck,6,-99, , ,1,Family members needing mental health care and it is extremely lacking,9,Just tried to deal with on our own,4,2,Yes no one has any motivation to work anymore,3,3,-99, , , , , , , , ,1,4,5,5,5,6,5, , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,-99, , ,-99, , ,-99, , ,No not really, , ,1,15,13, ,15,11, ,13,4, ,5,65 years,65,5,26, ,1, , , , ,26,1,10
2/23/2024 14:44:07,2/23/2024 16:26:07,100,6119,1,2/23/2024 16:26:07,R_1bIfWh4a1i1L7qD,40.5104,-85.8283,EN,1,67,1,7,7,4,5,7,1,5,7,7,2,4,5,2,Health Care Many doctors have left and now we do not have enough We have only two obstetricians for the entire county,8,1,7,Drug abuse,0,-99, , ,-99, , ,1,Health Care I had to find healthcare in Wabash County after having lost five primary care providers in 10 years,8,I drive out of county for all of my medical procedures,4,1,It has not impacted me
I see no lasting impact from it on our community except that churches still suffer from attendance problems,8,1,2, , , , , , ,They give care packages which I do not need,1,3,4,4,5,7,7,3,7,Library access for county residents, , , , , , , ,4,4,3,4,3,2,3,4,4,3,-99, , ,-99, , ,-99, , ,No, , ,1,14,13, ,17,14,Retired,14,4, ,5,64 years,64,5,26,1,1, , , , ,26,1,10
3/14/2024 20:52:49,3/14/2024 21:06:33,100,823,1,3/14/2024 21:06:34,R_7d3854OGqY3bCcF,40.5692,-85.6623,EN,1,67,1,4,7,5,6,1,1,5,6,4,6,4,4,4,Transportation because lack of a well running consistent and daily public transport causes patients to miss appointments for healthcare and work and interviews and ability to drive to the grocery stores that are further away causing them to shop at higher priced gas stations,10,4, , , ,-99, , ,-99, , ,2, , , , ,3,It impacted me by not being able to find childcare for my son who was less than one year old during COVID as a few daycares closed for good or were not able to accept children under 1,2,1,2, , , , , , ,I haven’t personally needed the social service they provide but I have referred my patients to use them,1,1,4,7,4,7,7,4, , , , , , , , , ,2,4,4,4,3,2,4,4,2,4,-99, , ,-99, , ,-99, , ,No, , ,2,11,13, ,16,11, ,12,4, ,5,6 years,6,2,26,1,1, , , , ,26,1,2
2/29/2024 13:08:16,2/29/2024 13:18:11,100,595,1,2/29/2024 13:18:12,R_7Ys8P4wdCUn9ST6,42.7293,-84.5548,EN,1,70,1,4,6,6,5,4,4,4,5,7,6,4,4,5,Mental Health and substance abuse is a huge issue I think there is not enough resources available to the public and if there is the wait  is very long,9, , ,Transportation expansion is needed,0,-99, , ,-99, , ,2, , , , ,2,Yes I lost my job there are not enough high paying jobs for people and housing is scarce,4,1,2, , , , , , ,I don't think the Libra communicates the availability of these programs,2,1,5,5,5,6,7,6, , , , , , , , , ,4,4,4,2,4,2,4,4,3,3,-99, , ,-99, , ,-99, , ,No, , ,1,12,13, ,14,14,Human services,14,4, ,7,6 years,6,2,26,1,1,1, , , ,26,1,2
2/19/2024 3:57:13,2/19/2024 4:01:17,100,243,1,2/19/2024 4:01:17,R_52s11f84XAy0B6p,37.752,-87.1514,EN,1,64,1,3,5,5,4,6,3,4,6,5,3,5,5,3, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,5,2,7,6,4,4,1, , ,6, , ,5, , ,1,2,2,2,2,2,1,1,2,3,-99, , ,-99, , ,-99, , , , , ,1,11,13, ,12,9, ,13,5, ,5,6 years,6,2,26, , , ,1, , ,26,1,2
2/20/2024 11:30:30,2/20/2024 11:42:24,93,713,0,2/27/2024 11:42:27,R_4fAUW1zEVxsj474, , ,EN,1,61,1,6,7,6,5,4,4,5,5,6,7,6,5,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,5,4,5,7,7, , , , , , , , , ,3,3,4,3,2,3,4,3,2,3,-99, , ,-99, , ,-99, , , , , ,1,11,12, ,13,12, ,12,4, ,5,6 years,6,2,26,1, , , , , ,26,1,2
